Company Name,year_month,Industry Category,n_reviews,composite_score,composite_std,core_score,sub_score,rating_mean,outlook_mean,recommend_mean,ceo_mean,pros_vader_mean,cons_vader_mean,text_sent_mean,stock_price,log_return,year_month_dt,covid_period,post_covid,composite_lag1,text_sent_lag1,composite_lag2,text_sent_lag2,composite_lag3,text_sent_lag3
ADP,2016-12,IT Consulting & Professional Services,170,0.6029117647058824,0.26454405541841686,0.6227941176470588,0.5659810126582279,0.5970588235294118,0.6,0.5764705882352941,0.7176470588235294,0.6675788235294118,0.08914941176470588,0.6404831043241058,84.22,0.07403490612026167,2016-12-01,0,0,0.628519313304721,0.6759675695309766,0.6145785804816223,0.6576574935098226,0.6192219917012448,0.6706135252603264
ADP,2017-01,IT Consulting & Professional Services,234,0.6529059829059829,0.26085674238916673,0.6891025641025641,0.5996495327102803,0.6452991452991453,0.7008547008547008,0.6837606837606838,0.7264957264957265,0.6571017094017094,-0.004304273504273504,0.6615212552688783,82.75,-0.017608408476609414,2017-01-01,0,0,0.6029117647058824,0.6404831043241058,0.628519313304721,0.6759675695309766,0.6145785804816223,0.6576574935098226
ADP,2017-02,IT Consulting & Professional Services,148,0.621722972972973,0.2753377411717294,0.6275337837837838,0.6077651515151514,0.6452702702702703,0.6216216216216216,0.6081081081081081,0.6351351351351351,0.6570472972972973,0.05674054054054054,0.646029957850145,84.08,0.015944712311523355,2017-02-01,0,0,0.6529059829059829,0.6615212552688783,0.6029117647058824,0.6404831043241058,0.628519313304721,0.6759675695309766
ADP,2017-03,IT Consulting & Professional Services,191,0.6368455497382199,0.2654572092954589,0.6613219895287958,0.6196969696969697,0.6531413612565445,0.6544502617801047,0.6387434554973822,0.6989528795811518,0.6233890052356021,0.06835968586387435,0.6345501684469785,84.36,0.0033246290418781,2017-03-01,0,0,0.621722972972973,0.646029957850145,0.6529059829059829,0.6615212552688783,0.6029117647058824,0.6404831043241058
ADP,2017-04,IT Consulting & Professional Services,196,0.640140306122449,0.2816883838532475,0.6629464285714286,0.6093567251461989,0.6339285714285714,0.6607142857142857,0.6454081632653061,0.7117346938775511,0.6460030612244898,-0.0607234693877551,0.6730119750037384,86.09,0.020299905059289424,2017-04-01,0,0,0.6368455497382199,0.6345501684469785,0.621722972972973,0.646029957850145,0.6529059829059829,0.6615212552688783
ADP,2017-05,IT Consulting & Professional Services,219,0.6442808219178082,0.25993233487406464,0.6772260273972602,0.6046153846153847,0.6289954337899544,0.7123287671232876,0.6484018264840182,0.7191780821917808,0.5928520547945205,0.04728949771689498,0.6321499346055185,84.34,-0.0205370123514495,2017-05-01,0,0,0.640140306122449,0.6730119750037384,0.6368455497382199,0.6345501684469785,0.621722972972973,0.646029957850145
ADP,2017-06,IT Consulting & Professional Services,164,0.643125,0.2686706617090712,0.6505335365853658,0.6276315789473684,0.635670731707317,0.6341463414634146,0.6341463414634146,0.698170731707317,0.6195310975609756,-0.014834756097560976,0.6546654125550916,84.89,0.0065000524314625914,2017-06-01,0,0,0.6442808219178082,0.6321499346055185,0.640140306122449,0.6730119750037384,0.6368455497382199,0.6345501684469785
ADP,2017-07,IT Consulting & Professional Services,181,0.648950276243094,0.23944975177461197,0.6767955801104972,0.5979813664596274,0.6160220994475138,0.7099447513812155,0.6933701657458563,0.6878453038674033,0.6426033149171271,-0.001286187845303872,0.6570800696641645,98.52,0.14890327250246063,2017-07-01,0,0,0.643125,0.6546654125550916,0.6442808219178082,0.6321499346055185,0.640140306122449,0.6730119750037384
ADP,2017-08,IT Consulting & Professional Services,177,0.6439971751412429,0.2929824667864061,0.6698446327683616,0.6022727272727273,0.6087570621468926,0.6497175141242938,0.6892655367231638,0.731638418079096,0.6267129943502825,-0.0020322033898305084,0.6532403330899605,88.21,-0.11053923798166161,2017-08-01,0,0,0.648950276243094,0.6570800696641645,0.643125,0.6546654125550916,0.6442808219178082,0.6321499346055185
ADP,2017-09,IT Consulting & Professional Services,200,0.6254124999999999,0.236686954999817,0.6421875,0.6132530120481927,0.64875,0.6075,0.6275,0.685,0.6934395000000001,-0.00038899999999999655,0.6697417661823991,91.06,0.031798294635960636,2017-09-01,0,0,0.6439971751412429,0.6532403330899605,0.648950276243094,0.6570800696641645,0.643125,0.6546654125550916
ADP,2017-10,IT Consulting & Professional Services,292,0.6690068493150685,0.28067174873349493,0.6986301369863014,0.6268656716417911,0.672945205479452,0.690068493150685,0.7157534246575342,0.7157534246575342,0.6376849315068494,0.038741095890410956,0.6456843983713492,96.84,0.06154150216322173,2017-10-01,0,0,0.6254124999999999,0.6697417661823991,0.6439971751412429,0.6532403330899605,0.648950276243094,0.6570800696641645
ADP,2017-11,IT Consulting & Professional Services,201,0.6216169154228857,0.2904536279898012,0.6411691542288557,0.5931693989071039,0.6293532338308457,0.6318407960199005,0.6218905472636815,0.681592039800995,0.6142666666666667,-0.005437313432835822,0.6509479932302688,95.34,-0.015610682293178083,2017-11-01,0,0,0.6690068493150685,0.6456843983713492,0.6254124999999999,0.6697417661823991,0.6439971751412429,0.6532403330899605
ADP,2017-12,IT Consulting & Professional Services,166,0.6598192771084337,0.2854313012746728,0.6912650602409639,0.615625,0.6566265060240963,0.6867469879518072,0.6626506024096386,0.7590361445783133,0.6548397590361446,0.003512048192771084,0.6589659772428117,98.15,0.02904747094579045,2017-12-01,0,0,0.6216169154228857,0.6509479932302688,0.6690068493150685,0.6456843983713492,0.6254124999999999,0.6697417661823991
ADP,2018-01,IT Consulting & Professional Services,243,0.6975514403292181,0.27889284952560534,0.7247942386831275,0.6613013698630137,0.6893004115226338,0.7407407407407407,0.6995884773662552,0.7695473251028807,0.6886164609053498,0.0044045267489711964,0.667303550659562,103.54,0.0534610907512852,2018-01-01,0,0,0.6598192771084337,0.6589659772428117,0.6216169154228857,0.6509479932302688,0.6690068493150685,0.6456843983713492
ADP,2018-02,IT Consulting & Professional Services,201,0.673731343283582,0.26158018839867553,0.7027363184079602,0.6335635359116022,0.6741293532338308,0.6691542288557214,0.7189054726368159,0.7487562189054726,0.6747019900497513,-0.0399134328358209,0.6750121505249796,96.58,-0.06958633102835957,2018-02-01,0,0,0.6975514403292181,0.667303550659562,0.6598192771084337,0.6589659772428117,0.6216169154228857,0.6509479932302688
ADP,2018-03,IT Consulting & Professional Services,213,0.6232120500782473,0.26370181661843617,0.6411384976525821,0.59956369982548,0.6396713615023474,0.6314553990610329,0.6408450704225352,0.6525821596244131,0.6552295774647887,-0.005051643192488261,0.6612360793735649,95.56,-0.01061735798778697,2018-03-01,0,0,0.673731343283582,0.6750121505249796,0.6975514403292181,0.667303550659562,0.6598192771084337,0.6589659772428117
ADP,2018-04,IT Consulting & Professional Services,194,0.5854896907216496,0.31686258262253847,0.5998711340206185,0.5696629213483146,0.5850515463917526,0.5670103092783505,0.5876288659793815,0.6597938144329897,0.5884381443298969,0.0070092783505154655,0.6412435957453871,99.43,0.039699556534373466,2018-04-01,0,0,0.6232120500782473,0.6612360793735649,0.673731343283582,0.6750121505249796,0.6975514403292181,0.667303550659562
